perplexity,early_exaggeration,pca_components,metric,explained_variance,spearman_rho,p_value,n_pairs,pdf,status,error
20,20,40,manhattan,0.5566912206836107,0.21779011100281764,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e20_pca40_manhattan.pdf,OK,
20,20,40,cosine,0.5566912206836107,0.6251732108592928,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e20_pca40_cosine.pdf,OK,
20,100,40,euclidean,0.17878070617143674,0.8032362683142968,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_euclidean.pdf,OK,
20,100,40,manhattan,0.17878070617143674,0.7972407947755146,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_manhattan.pdf,OK,
20,100,40,cosine,0.17878070617143674,0.7223012210153139,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_cosine.pdf,OK,
20,100,40,euclidean,0.36395096328206755,0.5733548051532015,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_euclidean.pdf,OK,
20,100,40,manhattan,0.36395096328206755,0.5364941406144255,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_manhattan.pdf,OK,
20,100,40,cosine,0.36395096328206755,0.6912161886927165,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_cosine.pdf,OK,
20,100,40,euclidean,0.4581330224820056,0.5038144741979635,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_euclidean.pdf,OK,
20,100,40,manhattan,0.4581330224820056,0.4481086600021242,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_manhattan.pdf,OK,
20,100,40,cosine,0.4581330224820056,0.6611824367316098,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_cosine.pdf,OK,
20,100,40,euclidean,0.5566912206836107,0.37547301139947337,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_euclidean.pdf,OK,
20,100,40,manhattan,0.5566912206836107,0.2861439528195409,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_manhattan.pdf,OK,
20,100,40,cosine,0.5566912206836107,0.6318954031434367,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_cosine.pdf,OK,
20,300,40,euclidean,0.17878070617143674,0.8071037627664246,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e300_pca40_euclidean.pdf,OK,
20,300,40,manhattan,0.17878070617143674,0.8011130511106879,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e300_pca40_manhattan.pdf,OK,
20,300,40,cosine,0.17878070617143674,0.7226426284018809,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e300_pca40_cosine.pdf,OK,
20,300,40,euclidean,0.36395096328206755,0.5712517541147778,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e300_pca40_euclidean.pdf,OK,
20,300,40,manhattan,0.36395096328206755,0.5716472059889293,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e300_pca40_manhattan.pdf,OK,
20,300,40,cosine,0.36395096328206755,0.6914540453133754,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e300_pca40_cosine.pdf,OK,
20,300,40,euclidean,0.4581330224820056,0.36357628619175336,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e300_pca40_euclidean.pdf,OK,
20,300,40,manhattan,0.4581330224820056,0.3134761062511449,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e300_pca40_manhattan.pdf,OK,
20,300,40,cosine,0.4581330224820056,0.5077782818459784,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e300_pca40_cosine.pdf,OK,
20,300,40,euclidean,0.5566912206836107,0.2798200164035383,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e300_pca40_euclidean.pdf,OK,
